id,name,cusps,betti,torsion,volume,chernsimons,tets,hash,triangulation
1,m003,1,1,[5],2.02988321282,0.25,2,92ede010a2ecd1092b43a5cc60fe8551,cPcbbbudh_abBb
2,m004,1,1,[],2.02988321282,0.0,2,f2b6e860a68efef4b845f3253c192acf,cPcbbblxu_bBba
3,m006,1,1,[5],2.5689706009,-0.114136653,3,1cc693e95e119e85e7be3d73053eca0b,dwQacccjjsk_abBb
4,m007,1,1,[3],2.56897060094,-0.135863347,3,619ccc27edf42259bb8e857639a9e537,dzQbcccxmgw_baab
5,m009,1,1,[2],2.66674478345,-0.020833333,3,452c432eac95bddd02bd329131e4ae4f,dLQbcccxhwg_baBb
6,m010,1,1,[6],2.66674478345,0.229166667,3,a26fc19d12023ce8bcd56ecd34ad4cf3,dLQbcccxhbr_bBba
7,m011,1,1,[],2.7818339124,-0.191836766,3,56cb3dbba021ab576573e7ad0c6fc0ba,dLQbbccxmkn_bBab
8,m015,1,1,[],2.82812208833,-0.153204133,3,c920d502c8f96dd7d365084444bb8eca,dLQbcccpufw_baab
9,m016,1,1,[],2.8281220883,-0.2365374666,3,c38e04b5c20672a9b5d0a80d13775178,dLQbbcceikn_abBa
10,m017,1,1,[7],2.8281220883,0.096795867,3,a594bbfec8b9c856171068ae39a685f7,dzQbbccdivw_baab
11,m019,1,1,[],2.94410648668,-0.147781207,3,4731c466d1575a01fd1ef8df1fcdd608,dPPbbccudgk_bBab
12,m022,1,1,[7],2.9891202829,-0.213106867,4,a4cdc29806b82929ce38eb32a2b7535f,eLMkcbdddhqqep_bBBc
13,m023,1,1,[3],2.98912028293,0.036893133,4,721404dd44e9a5277aa24d7c180b990f,eLMkcbdddhqqti_babb
14,m026,1,1,[],3.0593380578,-0.078093248,4,94d219b9cd5d760de4d8b1d5c3be88a3,ePzkbbcddxekqw_baab
15,m027,1,1,[],3.12133477301,-0.158846179,4,873bba5ab7413f2b6664b3560c4f8e52,eLAkbbcdddhrxj_abBa
16,m029,1,1,[5],3.1485098264,0.2121909,4,bf0b8b1ba6e5a35ad26f045aa45d4f4c,ezPkbddcdqgrsw_abBa
17,m030,1,1,[7],3.1485098264,-0.0378091,4,177dd09d34be0513d603a5a0938f56c6,ewMkaccddnrwhw_bBab
18,m032,1,1,[],3.16396322888,0.155977017,4,3bcd25e3d47ed6831681053dcc45d64d,ezPkbcdddlokks_baBb
19,m033,1,1,[9],3.16396322888,-0.094022983,4,911737d9ccab9ecbf83b8a1a5049cdcc,ezPkbdcddukfks_abBb
20,m034,1,1,[],3.16633332125,0.109274969,4,23bc901856e9949927d752f325311cbe,ezMkbcddddqhei_bBba
21,m035,1,1,[4],3.1772932786,0.049063042,4,609252aa4f1358a7683ba9361b4c4449,ezPkbddcdqgrww_abBb
22,m036,1,1,[3],3.1772932786,-0.215729709,4,b3bfb0c110efbeabaa70e5c9550493c3,eLPkccdddpsksr_abBb
23,m037,1,1,[8],3.1772932786,-0.200936958,4,4ded996b319ead49e0be6adb5b97ad92,ewAkaccddjjsqj_abBa
24,m038,1,1,[],3.1772932786,-0.034270291,4,4dc8b8184f95596f3a9e8d433b385519,evQkbcddddwnbr_abBa
25,m039,1,1,[4],3.1772932786,-0.049063042,5,2d6675bd2151510c4cef810e46a42f38,fzMPcbcdeeeqqhqwg_baCb
26,m040,1,1,[8],3.1772932786,0.200936958,5,468cdbd0a0189634f0537b38a839e801,fzMPcbcdeeexqhqnc_abBc
27,m043,1,1,[5],3.25290804847,-0.182439726,4,cd6ea5770904320c8048d3037f3e2b85,ezAkbbcddqdjqw_baBb
28,m044,1,1,[],3.27567656002,0.097383184,4,fff289e04615c9fbfb0d4d4d56667267,ezAkbbcddpegxr_bBba
29,m045,1,1,[2],3.27587164394,-0.22068146,4,d8d46ff3ddb535ef172d44418c1b834b,evQkccdcdlrjsj_abBb
30,m046,1,1,[10],3.2758716439,0.02931854,4,06c83a2d870c8661e6d7bf0c9ab14b4d,eLPkbcdcddwrwn_baab
31,m047,1,1,[],3.27706218513,-0.055416458,5,5c0f4e140d70e2e56f9f3d3bc6cfc102,fLAMcbbcdeeherxxr_baab
32,m049,1,1,[],3.30021762854,-0.13745722,5,2ffe491a18f6aa251df3f18acadf5a39,fLAMcbbcdeedhrxxr_abBa
33,m052,1,1,[],3.30824155473,-0.248228179,4,5a3db9cf841691692b6aa643c0374c52,eLAkbbcdddhwqj_baBb
34,m053,1,1,[],3.33174423164,-0.055153535,4,9135e30ca76bf43226fa9d003a7ddb69,evQkbccddtwckr_bBba
35,m054,1,1,[11],3.3317442316,0.194846465,4,7b3b8ab0dc50f05cab3250c520926774,ewPkaccddjnsxr_baab
36,m055,1,1,[],3.33719172001,-0.165051163,4,344cccef791aebfb9e0155e9e951e6e8,eLAkbbcddhewqj_bBba
37,m058,1,1,[11],3.35669284514,-0.097720004,5,1d648ccf065056bcd41ac95c9896d5f2,fvMQcdcedeeqjuvde_abBb
38,m059,1,1,[3],3.35669284514,0.152279996,5,ac238dca398a6825f0448959281dc03c,fvPQccedceewowsow_abBB
39,m060,1,1,[],3.36209320443,-0.149334559,4,9fb705f87a3f3cb3ced4bf838f3bd40c,eLAkbbcddtqsqj_bBba
40,m061,1,1,[9],3.36672942047,0.001752328,5,8d9809e57d6155f33827b6c2ee0f0f6c,fMvQcabddeejxknxn_baBb
41,m062,1,1,[7],3.36672942047,-0.248247672,5,95d5ae7dc2aa85376fe6fdaecfbe7e7f,fMLPcabdeeenhwqxh_babb
42,m064,1,1,[],3.3805053992,-0.233249388,4,57a6a162d4e61dfa31d7e43cc232e1b0,eLAkbbcddeivqj_bBba
43,m066,1,1,[11],3.39454051706,0.245164354,5,96428e0917ec6af1f59165989d1fc114,fPvQcabddeekhsjqj_bBba
44,m067,1,1,[5],3.3945405171,-0.004835646,5,b2e0166f379e688f3b57c9c90de012b0,fvQMcccdceehfsjhk_baBb
45,m069,1,1,[],3.4029912512,-0.051527139,4,f2872b3c07100190cd55bea91de485ba,evQkdcccdxsnbr_bBba
46,m070,1,1,[],3.40299125117,-0.218193806,4,f2872b3c07100190cd55bea91de485ba,evQkdcccdxnbsr_bBab
47,m071,1,1,[],3.4179148372,-0.151727481,5,1140e9a2035ea3f7a81eddde9ef710fd,fLAMccccdeetpkqqn_baab
48,m072,1,1,[],3.42450350877,-0.067713186,5,64e26a6249bae45f263a9766fac238f7,fLAMccccdeeqijqqn_abBa
49,m073,1,1,[13],3.4272052463,-0.027866879,5,a8d43fe57d50107ce6af9d8cc0ed1045,fzPPcbdcedeejjqkw_bBba
50,m074,1,1,[],3.4272052463,0.222133121,5,636b44cfe28a51360caefabea010df0c,fMLPcabdeeewqjlxl_abBc
51,m076,1,1,[13],3.4395928893,0.006851324,5,b749db3893c7ee2f4b915a2ba605895a,fzPPcbdcedeejshkk_baab
52,m077,1,1,[3],3.43959288935,-0.243148676,5,f32e9985168367473c765535776891c6,fvMQcdceddedwxkgj_baab
53,m078,1,1,[],3.4606758475,-0.090982306,5,af87849b92603601fdc04a8757ebff82,fzMPcbcdeeexxixoj_bBab
54,m079,1,1,[14],3.4636885562,0.194906421,5,a7486ae5aa2ee101b29dfacef7fec882,fzPPcbdcedepggxjk_abBa
55,m080,1,1,[2],3.46368855615,-0.0550935793,5,b0b522342e2e1686953d9a8a53307962,fwzQcacdeeejnxujn_bacb
56,m081,1,1,[],3.46440881729,0.220820422,4,28efa6533155e4203e340a81e2915d61,eLPkcdbddqbjgr_baBb
57,m082,1,1,[],3.47424776131,0.16175373,4,96adff22bc57c55d7f27253cc0657be6,ewMkaccddrrnhw_bBab
58,m083,1,1,[],3.4744027756,-0.241526674,5,3373b32f7708ba17d7f599319221297a,fPzMcbbcdeeudwhhw_bBba
59,m084,1,1,[12],3.4761739892,0.1731802864,5,b3a28ef8eca5ac21ccad2c808268ca5c,fzMMcaccdeerrwhhr_abBb
60,m085,1,1,[8],3.4761739892,-0.0768197136,5,14f22d53aba149b6b7ba594e53352889,fPvQcabdeeekxnqxh_abBB
61,m087,1,1,[],3.4819708961,0.1753430877,5,bfd2451ae276574fa97ba97cef98efef,fPzMcbbcdeeqlshhw_abBa
62,m089,1,1,[13],3.48389857833,-0.072371895,5,ef610b1a2fca51d31be39a1a3a24ae33,fvQPcbdcedeqsjxsk_baBb
63,m090,1,1,[7],3.4838985783,0.177628105,5,aa3faf54ed4a8c22d0f641bf643c8138,fMLPcabdeeejqwqxh_babb
64,m093,1,1,[15],3.4866601463,0.242292552,5,4582d000268a757c700bbbde7741b7bb,fvAQcbbddeeqnrjqn_baab
65,m094,1,1,[],3.4866601463,-0.007707448,5,50aac86000df2921ef6dabb2001f681c,fPLPcabdeeekhwpiq_baab
66,m095,1,1,[],3.489870168,-0.188161382,5,64d1edd63ffd8f641d424dbce5f92351,fPzMcbbcdeedxnhqn_baBb
67,m096,1,1,[],3.4971332878,-0.104820381,5,094f1489b7902fe6575e1d067d14973b,fPzMcbbcdeexenhqn_baBb
68,m098,1,1,[5],3.5089171871,-0.096764306,5,72204897f62613f5c1d98817f0583011,fPzMcbbcdeephrhqn_abBa
69,m099,1,1,[],3.5140829125,-0.180235667,5,9d58b84c9e750eee8310fa62e47037d7,fPzMcbbcdeeetohqn_bBba
70,m100,1,1,[],3.5142520584,-0.1760270094,4,5c502747b57ac9d6dcddf588f81341a0,ewAkaccddkjsqw_abBa
71,m102,1,1,[],3.5264488315,-0.143322379,5,f2c18bc061c4ba109ac0a3c376f6acde,fLAMcbbcdeetqshxn_bBba
72,m103,1,1,[],3.5285094967,0.167722845,5,c73f22f8af7c8eb5a5fa660754eb33bc,fLAMccccdeetpkqqj_abBa
73,m104,1,1,[17],3.53025964749,0.170351323,5,aaf0fc6f8efa7a7f1f88090aa6acd685,fPvQcabddeewhkwxj_bBba
74,m105,1,1,[3],3.5302596475,-0.079648677,5,2dfdb4b18ee6bc7e3a22e872355ba762,fvAQccdeceexrdnxm_baab
75,m106,1,1,[],3.5309536425,-0.2266192892,5,528d52970cd7a5792dea9c8a67167859,fLAMcbbcdeeeivhxn_baBb
76,m108,1,1,[],3.5313283299,-0.248764579,5,ca6f720a6c08cffe0b8835728b086d2f,fLAMccccdeeqijqqj_abBa
77,m110,1,1,[18],3.5423950184,-0.070149129,5,3da8458c22eaa25b291fdf6e69c46d69,fzMMcaccdeekfwhhr_abBa
78,m111,1,1,[2],3.5423950184,0.179850871,5,8701538b49e1e3bfa9123fa29009f36c,fMvQcabdeeejqsetq_bacb
79,m112,1,1,[],3.551403874,-0.232707019,5,861b4664f0e6c23b8a0564d7ba5ba6fd,fLAMccccdeetpkqhr_abBa
80,m113,1,1,[],3.5538796551,-0.149278322,5,52d62de2b5a12fc8dd7ccc443224ccc8,fLAMccccdeeqijqhr_abBa
81,m115,1,1,[],3.58170732557,0.215440328,5,4aa467b631f2f0468084ffb54fce27fd,fLzQcccdeeeujkpxu_bBab
82,m116,1,1,[],3.58990146075,0.24042665,4,cc6cc0613fc88a00f271b4afb673041a,ezPkbcdcddvkwk_bBba
83,m117,1,1,[],3.6038850434,-0.072693045,4,b9583c16b03be1315d447269742c6035,eLPkcbdddqjwgr_abBb
84,m118,1,1,[],3.60868906177,-0.113983165,4,33dca7da572e450d9fc9feda4fb2402f,eLAkcccddlpkxk_abBb
85,m119,1,1,[],3.60868906177,0.219350169,4,33dca7da572e450d9fc9feda4fb2402f,eLPkcdddchcrjr_bBba
86,m120,1,1,[],3.64557829616,0.05848548,5,20e054f73509b7a624e31ae11a7bae54,fzLQcacdeeekndtbr_bBab
87,m121,1,1,[],3.64868864441,-0.151610803,5,14c958324b47ac72e0b6ad6c7b4bc027,fzPMcbbddeexrknaj_bBab
88,m122,1,1,[7],3.65324574056,-0.190529301,5,ecbdec9c47a9f0858f558f5e607f02ac,fzLQcbedddexxgskj_abBa
89,m123,1,1,[],3.6532457406,-0.023862634,5,c350ad359dd18538b25355c0cc46b70b,fvQMcdccceexsnbxj_bBba
90,m125,2,2,[],3.66386237671,-0.0416666667,4,29d2c5ba310244589c34285a794ff679,eLPkcddcdtvgvv_abBabaab
91,m129,2,2,[],3.6638623767,0.125,4,6227b0fcf98276b169417e82fbe7a8e5,evQkbcdddqooof_baababBa
92,m130,1,1,[8],3.66386237671,0.125,4,be0e857674479431daccb53518b2ba32,eLPkccbddqjjsj_abBb
93,m135,1,1,"[2, 4]",3.6638623767,0.25,4,f0e013c32ce83004809b30d49c99345d,ezMkbcdddqqhqx_bBab
94,m136,1,1,"[2, 2]",3.6638623767,0.0,4,5784a88a4d4c515bb8296e6355e1196f,ezMkbcdddqqhah_baab
95,m137,1,1,[],3.66386237671,0.125,4,1fa74dcdf3e0b6da4ed75d5747b7eb8c,eLPkccdddpcrbf_bBba
96,m139,1,1,[6],3.6638623767,-0.041666667,5,a8bad26ac75c894629a57bc015f11c4b,fzzQcbbddeexrskxk_baBb
97,m140,1,1,[2],3.66386237671,0.041666667,5,88be47c9e36d0459a05a22acfc7f68cd,fvMQcbdeedemsatrm_abBa
98,m141,1,1,[2],3.67564560595,-0.100570762,4,5fd666d6cfbea7a1064674bf5c9839f7,ezPkbcdcddvksk_bBba
99,m142,1,1,[],3.71468521197,-0.117904147,4,e17cd49dd047515b3dd30c1e1220689e,eLPkcdbddqbngr_baBb
100,m143,1,1,[],3.7199776543,-0.1826365875,5,7e0aa0fa15d8f5146d6e3540029d4163,fwzQcacdeeejnxmjr_abBa
101,m144,1,1,[],3.72029855634,-0.122733212,5,b51c2b2e967d1318f16aebc65c16736e,fwMMcaccdeessvqxr_abBb
102,m145,1,1,[],3.7506106744,-0.217569743,4,6c59ffafbb0d96d957e832d5d095f8e4,ezAkaccddrrwan_abBb
103,m146,1,1,[2],3.7588449482,0.231337839,4,82c0b9166e99a825de4fc4859918beb6,evQkdcbddqknvk_baab
104,m147,1,1,[2],3.7588449482,0.1853288278,4,0de762399990ed1c48c623d085eed213,eLPkbdccdtsjnw_baab
105,m148,1,1,[2],3.75884494824,-0.143662161,4,6dee6d1dff3f41aaf681ee0b195b1640,eLPkbcdddhcknw_abBb
106,m149,1,1,[6],3.7588449482,0.106337839,4,0e0b76eba012468eb57fec779705c1cb,eLPkbdcddxkknw_baBb
107,m150,1,1,[3],3.7598750753,-0.1311447546,5,cf4c17ea02e52451071324c7ca2489ec,fzMMcaccdeerknxxr_abBb
108,m151,1,1,[],3.77482487083,-0.00144261,5,352158eef26556160ac0fda35a65f0bb,fzPMcbbddeexrjsqw_baab
109,m154,1,1,[],3.7848914166,0.032314324,4,1434f38034f09f67eb07fc9341d635cd,eLPkcbcddukfsj_bBab
110,m155,1,1,[],3.79112771597,0.240911365,5,c9b673ab56b374b698c3af82eaf4fd99,fwPPcacdeeerohhwr_abBa
111,m157,1,1,[],3.80190876418,-0.162549844,5,1c1f44de9b5bf431178922747b7d4325,fzPMcbbddeexrjsqj_abBb
112,m159,1,1,[7],3.82168758618,-0.0585072,4,8c2fe04f9034121fbd1ebe7d2a419d0d,ezAkaccddkrwan_abBa
113,m160,1,1,[3],3.8216875862,-0.1914927999,4,915feb773e889c49f37ec90cefcd06e3,ezPkbdcddqssrw_bBba
114,m161,1,1,[2],3.8216875862,0.1914928,5,030aaa3ee3c480d7c82a6147e30c1d55,fzMMcbccdeexxghqw_bBab
115,m162,1,1,[],3.82404623584,0.179117821,5,0b04d49b292eb905f18afd51755ca29f,fzLQcbecdeeqqswti_baab
116,m163,1,1,[],3.82856945835,-0.058553406,5,cb2d50e97242c25c8e110340423c31e8,fPzMcbbcdeeelohqn_abBb
117,m164,1,1,[],3.82856945835,-0.225220073,5,cb2d50e97242c25c8e110340423c31e8,fLMMcccdceeuiqsxr_bBba
118,m165,1,1,[],3.8405838602,0.128195965,5,667a942cc9ff911198f9fc111fb34d27,fvQMcdccceexnbsxn_baab
119,m166,1,1,[],3.8405838602,-0.205137369,5,667a942cc9ff911198f9fc111fb34d27,fzLQcbedddexxkgsn_baBb
120,m167,1,1,[],3.84617466347,-0.202362553,5,5978df15dd422aee01c36067ce058675,fMLPcabddeejqwrhk_abBb
121,m168,1,1,[2],3.85345590141,-0.17120498,5,40277d2b47d566a2be372ac6332985fd,fvPQceddeedoknowo_baBb
122,m169,1,1,[3],3.85733612776,-0.196619251,5,337e821dd694d25317df10c1e52d2cf1,fPvQcabddeekxnkxr_bBab
123,m170,1,1,[],3.8578647343,-0.078978105,4,b124fbb997e31f8d082efe399488c7a6,ezPkbdccdugrrk_bBba
124,m171,1,1,[],3.8807683977,-0.049262701,5,0cc67748b26c52895b9e62aa7a201583,fzPMcbdcceeejjkqw_abBb
125,m172,1,1,[7],3.88527134301,0.227887623,5,9d66bb47e534df2bd3303100dcce3c1c,fvQMcdccceexnbshw_bBab
126,m173,1,1,[],3.885271343,-0.10544571,5,46d76cd24f094128ad842c534eb48866,fvQMcdccceexsnbhw_bBba
127,m175,1,1,[],3.893208607,0.01657773,5,55b69f27ab27dcceed910638f8eea1d5,fLMMccbddeehhhdws_baab
128,m178,1,1,[],3.92547531557,0.191847279,4,8305c4acc390d895407fbd04bdbb48c1,ezAkaccddkrkxk_bBab
129,m179,1,1,[2],3.9254753156,-0.224819388,5,103f4b92a8a54b9e86f691b4109aa469,fvQPcdccedexsnqrj_abBa
130,m180,1,1,[],3.9259173429,-0.235865347,4,6e0b3d166574901b2a01e9f254be19f8,ezMkaccddkrfxk_abBb
131,m181,1,1,[3],3.92719924001,0.203163769,5,19c7db75a2e518cc69c8ef3ec332804a,fzPPcbcdededvkqkn_bBba
132,m182,1,1,[],3.939496374,-0.012076305,5,33517ac51001991becce07191e36fbf1,fMLMcabddeerxkgxn_baBb
133,m183,1,1,[],3.9508185404,0.037601869,5,516be54e23e19087fa507f1ee97ea7ca,fvAQcdceddeqkxvkr_bBab
134,m184,1,1,[7],3.95138488746,-0.230893801,5,c7768afd69ad6c34f488472bc5ef1c42,fvQMcdbddeelwckqw_bBab
135,m185,1,1,[],3.9542298167,-0.153698129,4,dc8227e6f1c0901065c4ec523cdd61e4,ezAkaccddkrkxj_abBb
136,m186,1,1,[3],3.9638021656,0.2127496857,5,adc9066c4f93f545d51c1de304b920e9,fvQMccbcdeemkfsxk_baab
137,m188,1,1,[2],3.9702896239,-0.179956443,5,21078ccc817f6182b9d3f77641d186ed,fvQMccdcdeepsjgqj_baBb
138,m189,1,1,[],4.0039791545,0.232868813,5,bb87a12476c3f06b3a832fb7f46a9040,fzMMcaccdeekrfaxj_bBcB
139,m190,1,1,[],4.00485557806,-0.072180573,5,33d616d0861a6b6577fe6d8ff3a80a9b,fMLMcabddeejxroxk_abBa
140,m191,1,1,[],4.00684789779,-0.054083965,5,44c36a0a1576f794f76da41f537fc3e6,fvMQcdeddcelhcknn_abBb
141,m192,1,1,[],4.0132993744,-0.120681195,5,c72a351999b37ff04a8f589ae88bd009,fvMQcccddeehnnsdn_baBb
142,m193,1,1,[],4.0230427436,0.152984262,5,e26df7c12b4b2cce9fb4e94ef5f5c54b,fzPMcbbddeeqwgsqw_baab
143,m194,1,1,[],4.0261201267,0.106117552,5,700f86b41d1efcffd58c6e77938dc361,fzAMcaccdeerrwhhn_abBb
144,m195,1,1,[],4.02800304401,0.046804233,5,58d88ed487442cdee8dc891c97bfc360,fzwQcbcddeeqqduws_bBba
145,m196,1,1,[],4.0343479179,-0.087280319,5,53383fc4c3e9d06eccfb67cc85ce32be,fLPMccbcdeehrwrxj_abBb
146,m197,1,1,[],4.0417432159,-0.108752932,5,a927b41acb4ed7da5cee2a769005f7e7,fLPMcbcdceedrwrqj_abBa
147,m198,1,1,[],4.0545040273,-0.233785981,5,4663b6984d52b0d56c989354d123fe17,fzAMcaccdeekrwhhn_abBb
148,m199,1,1,[],4.05686022424,-0.103415652,5,02a5be41921e6804a7a2fdb0a19a1be5,fzwQcbcedeexxpurv_baab
149,m200,1,1,[2],4.05686022424,0.063251014,5,8263725e81ac3f16600428c090b2e960,fLPMcbdddeexgwbxr_abBb
150,m201,1,1,[],4.0568602242,-0.186748986,5,a51f11f97806a1ae9f8aae4578a795e2,fvPQcccddeecnjkrw_bBab
151,m202,2,2,[],4.0597664256,0.083333333,4,0ee7b52ef157a99ec3742cace2561740,ezMkbbdddltdeq_abBbbaab
152,m203,2,2,[],4.05976642564,0.0,4,775e7a68d9420e0886cc89118ec203cf,ezMkbcdddlltta_baabbBab
153,m206,1,1,[5],4.0597664256,0.0,4,fb26cc8fa63e749aee79426c316bb9be,eLMkcbdddhqxum_bBab
154,m207,1,1,"[3, 3]",4.05976642564,0.25,4,3d4a4099af1addafdbb76c24948273cc,ezMkbcdddxqhul_baBb
155,m208,1,1,[10],4.0597664256,0.0,5,a3b04edaa00a4a6d6fedc25689a162bc,fvQPcbdcedemnnxrj_baab
156,m209,1,1,[],4.07786568291,-0.130397887,5,96f93a9ccaebeb9d5541b05dd31ccc3d,fvQPcbbdeeehrvqxh_baBb
157,m210,1,1,[],4.0810885035,0.0966032708,5,bac498663c04ded476d838f595923132,fzwQcbcddeeqqdugk_abBb
158,m211,1,1,[],4.0820913861,-0.217943103,5,ade9d6a1a6e6a637ad09df8c27013360,fzzQcbbedeexrxshq_abBa
159,m212,1,1,[],4.08229647127,-0.244425578,5,abbfdb17a21e35b28fd6dfd3620d0ba9,fLPMccbcdeehkwrxj_baab
160,m213,1,1,[],4.0854927594,-0.172032264,5,49137e52dc8919b6cdca6555a5aa0554,fzAMcaccdeekrwhqj_abBb
161,m214,1,1,[],4.0888400822,0.167664798,5,33cc31ec7517d2d3ce40c85a2e681747,fzAMcaccdeerrwhqj_abBb
162,m215,1,1,[],4.0959712589,0.152705722,5,bc87086ba124e5fae6762be032eb3629,fvQPcdbdedeljchnj_abBa
163,m216,1,1,[5],4.0974160567,0.2145181291,5,700ecc578756ca92baa0c0611ed86aab,fzPMcbbddeexrgsqj_bBab
164,m217,1,1,[6],4.1079530966,-0.122709426,5,ce9ea978dd69e79298a3385292b5a882,fzPMcbdcceepwgkqj_baab
165,m218,1,1,[],4.1094265923,-0.171469715,5,751edce2c596bf862f4c9a5b66baf6c0,fLzQccceddeqjqsjw_abBa
166,m219,1,1,[],4.1128528985,-0.002907426,5,e5796e8e7f7347b99e27c9fac8f10c1e,fvQPcbdcedeinkxkr_baBb
167,m220,1,1,[],4.11696873639,-0.208333333,5,461f0f4cdd922b01cb83219969dec1e7,fvAQcccdeeepkwiut_abBb
168,m221,1,1,[],4.11696873639,0.041666667,5,bcf0166184b4a68f3098b3a492c15192,fvMQcccdeeepnwpde_bBba
169,m222,1,1,[],4.1249032518,0.103363447,5,b79b0b42ba75e889a76bf3d734a6872d,fwzQcadddeejxhqak_abBb
170,m223,1,1,[],4.12490325181,-0.186696781,5,96658054178015ec64615e2b11d41110,fvAQcbcddeeejkglr_bBab
171,m224,1,1,[],4.12490325181,-0.020030114,5,a81a2cfd4af05eb0e0cf21230642129d,fvPQccdeceewskskv_abBb
172,m225,1,1,[],4.13025661182,0.224696972,5,ddadf8a7b7a3263d25ba2b77ba5b88e0,fLPMcbdcceelsonqj_abBa
173,m227,1,1,[2],4.1423988127,0.213505432,5,95232cb9da96f9ab95aca0721c0b05ca,fMvQcabdeeewhwxqh_baBb
174,m228,1,1,[],4.1432240229,0.231538532,5,00a02bb96108efb364963fc73707523f,fzzQcbbdeeeqjgqxh_baab
175,m229,1,1,[],4.145871975,0.213917653,5,1e4cfbacc81fd4377cd4e3f2371a8309,fPLPcbaddeeqjsvaw_baBb
176,m230,1,1,[],4.14877748489,0.012721295,5,634687fbdb9b78b1cbaee7383e666c1f,fvQPcdccedeqsjawk_abBb
177,m231,1,1,[4],4.15667542682,-0.227617317,5,bb2e75b442db51a5bd3c5b2574a38316,fLPMcccbdeeqjjjqj_bBba
178,m232,1,1,[],4.1655448992,-0.207783599,5,21fbe1754ac24d5cd9ec0886b1a773f3,fzLQcbeededxxtjej_bBba
179,m233,1,1,[],4.16993725158,-0.067727929,5,23be31257217dad3d41a4a0c88dcc6cb,fLPMcccbdeeqjnjqj_bBba
180,m234,1,1,[10],4.1777510732,-0.230150229,5,07d52c03cfd61d08ee93b0f6e317cc79,fLMPccbdeeehqqhjs_bBab
181,m235,1,1,[6],4.1777510732,0.019849771,5,cad69fa74648086de8f60af63be38519,fLMPccbdeeehhxxvc_abBa
182,m236,1,1,[],4.1778387647,-0.112204683,5,86d51c8bd46702c0b76f5b1617b55f5c,fvMQccdeceexwxnqh_abBa
183,m238,1,1,[],4.18623154774,-0.123211556,5,d7fbfe33f0a5f975a380fe21c0cdea8b,fzPMcbbddeexrgsqw_bBab
184,m239,1,1,[],4.1883063705,-0.104738209,5,39214e47c69b7d3c9f9f263e1fe9f113,fPLPcbaddeeqjvras_abBb
185,m240,1,1,[],4.1885842865,-0.227097145,5,61af9ef130c929ac7554a79fb5ab6b1c,fLPMcbdcceelsjnqn_abBb
186,m241,1,1,[],4.19075306265,-0.058072685,5,f040ec24827fdc57bcb1b99c9357a212,fMvQcabddeejqrjas_bBab
187,m242,1,1,[],4.20223180334,-0.023543242,5,ae2809c09b3834ea2e1579309b85ae5d,fzPMcbbddeexrgnqw_baab
188,m243,1,1,[],4.2047090763,-0.011267137,5,0345021593dd90a1edf550fcf66518c6,fLLQccceddeufhsjs_baBb
189,m244,1,1,[],4.2099598664,0.155368581,5,8bd745b3687c9cfb3e8df4e1f5c739f3,fzAMcaccdeerrkhhr_baab
190,m246,1,1,[],4.2159639524,-0.09063562,5,3f7c96531d6c489507c582e07fe2f606,fLPMcccbdeelkncqj_baab
191,m247,1,1,[3],4.21727225657,-0.159772903,5,34bf669dafb8cc17c5839b26bcc95201,fvMQcdcdeeembwepq_bBba
192,m248,1,1,[],4.22446259659,-0.23946516,5,c8e074297be7eef9891cd60439f9a3fd,fLPMcbcdceehwwwqj_bBba
193,m249,1,1,[3],4.22942742266,-0.245087792,5,5d34b185480d192b2f87ca9c301b7cbe,fvMQcdceedetbpujp_abBa
194,m250,1,1,[],4.23229973438,-0.180656026,5,d41dd40b71a4f690e3331c84953d5273,fvQPcbbddeeqnvjhr_bBba
195,m251,1,1,[],4.2340880505,0.165009712,5,c713d850ea01a1750d0923232cad0c60,fvQMccbcdeeujrwqn_abBb
196,m252,1,1,[],4.2342031577,-0.242089072,5,367113b52cf0c025a807e2526c7ecf52,fvQPcdccedeqnjxwn_abBb
197,m253,1,1,[9],4.2346478086,-0.040156288,5,15e1ccc522439be75b6926b37c7ebdb8,fzMMcaccdeekrfxxr_bBba
198,m255,1,1,[4],4.24506555272,-0.158125232,5,2267059f99dc5144337453fbe2e15a0f,fLLQccceddehwhrrw_baab
199,m256,1,1,[],4.2481347926,-0.2485777413,5,6f92ddebf18fa76f88be07aab3c32b50,fPLMcabddeewhokhw_abBb
200,m257,1,1,[],4.2491807974,-0.101389448,5,06b24ed485eab5a6e33c484ed29b92e2,fLzQccceddetkqkrw_baBb
201,m258,1,1,[],4.25551317698,-0.081666713,5,a53058e6324798a08a082c4b05d03402,fLPMcbcdceehwwsqj_bBba
202,m259,1,1,[9],4.2560249224,-0.1184612548,5,c1a39603b5f985ba6cb9cb614f18bd34,fLzQccddceehjrrhk_abBa
203,m260,1,1,[],4.2560249224,-0.131538745,5,8fa717037005f2936a1412bd6c914956,fvMQcddedeelnxklm_baab
204,m261,1,1,[2],4.259591802,-0.160838388,5,a311616dc9baf058e7ce065176e7b107,fLLQccdeedehsmmkq_baab
205,m262,1,1,[10],4.259591802,0.089161612,5,9b7ffe357ab66793d413c7df27e2b1f4,fzPPcbcddeeqsssan_baab
206,m263,1,1,[2],4.2596291312,0.049039634,5,0e2cb36019280168b6d2f63cd718d271,fzAMcaccdeerrkhqj_bBab
